title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
RUSSIAN ROULETTE FOR LAW ENFORCEMENT: Border Patrol Agents Given Awards For Putting Lives Of Armed Illegal Aliens Before Their Own,"Mind blowing incompetence and reckless disregard for the lives of these brave men and women by politically appointed leftists A new service award recently created by U.S. Customs and Border Protection (CBP) for Border Patrol agents could actually put their lives at risk. The award recognizes an agent who does not use deadly force in a situation where they are confronted by an armed assailant.  They want us to put ourselves in a bad tactical situation,  National Border Patrol Council Vice President Shawn Moran told Breitbart Texas in an interview Friday evening.  This could lead to one of our agents getting killed. The award is defined by the CBP as:The Use of Deadly Force Encounter Averted award is to recognize and employee who demonstrated clear situational awareness and courage while disarming a suspect using contact controls and verbal commands before the situation escalated to the use of deadly force. The act must demonstrate courage in the face of an armed suspect and result in no injury in accordance with agencies use of force policy. At first, I thought this was a joke,  Moran told Breitbart Texas. But Border Patrol Agent Chris Cabrera contacted officials in the awards section of CBP and they confirmed it is true, he said. In addition to his Border Patrol duties Cabrera also serves as vice president of NBPC Local 3307 and as NBPC deputy spokesperson. This is a true indication about how the politically appointed leaders of the CBP truly feel about our agents,  he said.Moran said he had not heard about the award before Cabrera brought it to his attention.  I can t recall any official discussions between the union and the department over this,  he explained.  This is typical pandering by our executives to organizations like the ACLU and illegal alien advocates. The exacerbated leader of the NBPC which represents more than 18,000 men and women who protect our nation s borders said,  They are more concerned about placating these groups than protecting Border Patrol agents. He said this is also typical for them to roll something like this out on the day before a big holiday weekend hoping no one will notice.The policy appears to put just one more thing an agent must think about when faced with a life threatening situation.The NBPC posted a copy of the award definition on its Facebook page earlier on Friday evening. Commenting on the award, the organization posted,  This type of thinking will get Border Patrol agents killed. If that happens we will hold the creators of this award accountable. This is despicable. The CBP seems to be following the lead of the Los Angeles Police Department who rolled out a  Preservation of Life Award.  The policy was designed to recognize officers who hold their fire to avoid using deadly force, Breitbart News  William Bigelow reported in November 2015.The Los Angeles Police Protective League had a similar reaction to that of the NBPC. The local police union responded that the award prioritizes the lives of suspected criminals over the lives of officers.NATO forces in Europe considered a similar idea but never implemented it, Bigelow reported. Via: Breitbart News ",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ANTI-AMERICAN DEM REP: The Declaration Of Independence Is Racist And A Lie! [Video],"You will NOT believe this woman! Barbara Norton claims in the video below that the Declaration of Independence is a lie and is racist. Who elected this loony lady? Louisiana State Rep Barbara Norton says that not all men are created equal from the House Floor, challenging a bill that would have school children recite an excerpt from the Declaration each morning, along with the Pledge of Allegiance. ",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
THIS ONE PICTURE Tells You Just How Delusional Hillary Has Become About The Trouble She’s In,"As much as Hillary Clinton wants to spin the definition of the trouble she s in, it won t matter. The FBI Director James Comey isn t playing around and won t put up with the spin from Hillary. ",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
THAT’S GONNA LEAVE A MARK…Anti-Trump Punks Attack CA Police…Get BIG Surprise When Cops Hit Back! [VIDEO],"Are police officers finally getting sick and tired of walking around on eggshells while being disrespected and abused by the Obama-Soros F*ck The Police crowds?  It s good to see our law enforcement officers actually doing what they re paid to do without coddling Bernie and Hillary s basement dwellers Watch: Protesters outside Trump rally start to attack SD police officers, who hit back. pic.twitter.com/4bSZHVQAck  Jacob Rascon (@Jacobnbc) May 27, 2016Here s a video of a F*ck Trump sign carrier who was pepper sprayed by police. Watch the black man near the end of the video ask her,  Was it worth it? Watch: Protester tries to recover after she is pepper sprayed in the face by a SWAT officer. pic.twitter.com/9nocgenykr  Jacob Rascon (@Jacobnbc) May 28, 2016Here is a great time lapse video of thousands of Trump fans lined up to get into his San Diego, CA rally. It s interesting how there doesn t appear to be a single act of violence anywhere in this video:Time-lapse: Thousands of Trump supporters still in line for SD rally nearly five hours after doors opened. pic.twitter.com/fzcSpZAWV8  Jacob Rascon (@Jacobnbc) May 27, 2016Here are some of the responses to the YUGE San Diego Trump rally line by Twitter users:For the record and your future reporting: San Diego is NOT a big GOP area. Obama won SD County 55-44% in '08, 51.5-46.4% in '12!  George Biagi (@hoyageorge) May 27, 2016https://twitter.com/nancyporras13/status/736351982521192448Here is a tweet from leftist San Diego councilman encouraging anti-Trump protesters. Saying San Diego will #StopTrump :This lady refuses to let go of the Trump pi ata. Says she will carry it until the end. San Diego will #StopTrump pic.twitter.com/BwTPqcGoq2  David Alvarez (@AlvarezSD) May 27, 2016https://twitter.com/realHJTrinity/status/736335102376955904 ",politics,"May 28, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BREAKING VIDEO: TRUMP MOTORCADE BLASTS THROUGH Police Barricade After Angry Anti-Trump Protesters Lob Projectiles At Him,"Are these protesters at the Trump rally in Fresno, CA illegal aliens? If they re not illegal aliens, why are the people who are most angry about the potential of a Trump presidency so loyal to the Mexican flag?Secret Service agents directing the motorcade carrying presumptive Republican presidential nominee Donald Trump apparently took evasive action after objects were thrown at the SUV carrying Trump as he departed the Selland Arena in Fresno, California on Friday. Video and online reporting posted by a local TV station shows the Trump motorcade barreling through a police barricade at such a high rate of speed that a shocked reporter said  hundreds could have been killed or injured  by the maneuver.Video by ABC30 reporter Veronica Miracle shows objects being thrown by protesters hitting the Trump motorcade as the convoy departs Selland Arena.Moments later fellow ABC30 reporter Jessica Peres posted her shocked reaction to Twitter as Trump s motorcade apparently took evasive action: Insane! Trump s vehicles RAM through police barricade at high speed and speed out of downtown @ABC30 #TrumpFresno #ABC30Insider Really Jessica Peres? Did you miss the objects that were being LAUNCHED at the Trump motorcade by protesters? Are you aware that the Secret Service has an obligation to protect Trump from harm by these pathetic basement dwellers? How is the Secret Service supposed to determine if the flying objects being lobbed at the motorcade are Starbucks cups from the anti-capitalists punk protestors molotov cocktails? Here is the video footage of Trump s motorcade barreling through the police barricade:It appears there was a security failure by allowing a horde of anti-Trump protesters with a history of violence across the state and nation to gather en masse within feet of Trump s departing motorcade at a vulnerable point as it crept out of the service entrance for the arena and had to make a hard turn off a driveway exit ramp. The apparent high-speed detour through the police line moments later seems to have been a corrective action.Via: Gateway Pundit",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
EPIC! KRAUTHAMMER Nails Obama For Hiroshima Visit: “Dishonored Our Nation”,"We couldn t have said it better! The brilliant Krauthammer rips into Obama for his visit to Hiroshima EPIC! Krauthammer: Obama closed the apology tour today in Hiroshima. And to say it wasn t a form of apology, of course he wasn t going to use the word. And yes he did speak in the abstract but he did it in Hiroshima  Look, this is a visit he should have made next year as a private citizen. In which case he could speak like a naive private citizen about escaping the logic of fear  And the president speaking as president, representing the United States, I thought it was embarrassing utopianism and the implicit apology dishonored our nation. ",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
JIMMY KIMMEL READS His Second Book To Donald Trump: Winners Still Aren’t Losers [Video],Jimmy Kimmel writes a second book for Trump pretty GREAT! ,politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"WATCH: TRUMP PUTS TOGETHER HILARIOUS Montage Of Democrats, RINO’s And Talking Heads Saying He’d NEVER Get 1237 Delegates","So much for the wisdom of Obama, the know-it-all RINO s, Democrats and political pundits Enjoy:A video posted by Donald J. Trump (@realdonaldtrump) on May 26, 2016 at 3:55pm PDTHere s another montage of #NeverTrump losers:",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OBAMA USES HIROSHIMA VISIT To Blame Religion For Wars…Doesn’t Mention Pearl Harbor [VIDEO],"What a unique way for a President of the United States to spend his Memorial Day weekend apologizing to a nation who wanted to destroy us, but were defeated because of  those brave men who gave all to defend our nation against evil Every visit our repulsive apologist  President  makes to a foreign country is calculated. It s hard to imagine any reason other than campaigning for UN Secretary General for his visits, as he makes his way around to communist and former enemy nations apologizing for America s  transgressions . Will America survive the 7 months that still remain in this traitor s term? President Barack Obama delivered a pious anti-war address in Hiroshima highlighting  humanity s core contradiction  of war, lamenting that humanity tried to justify war because of religion.  How easily we learn to justify violence in the name of some higher cause,  he said.  Every great religion promises a pathway to love and peace and righteousness, and yet no religion has been spared from believers that have claimed their faith has a license to kill. Obama blamed  religious zeal  or  nationalist fervor  for inspiring humankind to war throughout history, but urged the world to seek a future filled with peace.Watch here at the 7:50 mark:https://youtu.be/ikI0F7wVomoThe president did not explicitly apologize for America using the nuclear bomb to end World War II but rhetorically painted a vivid scene of the bomb that wasted the entire city. Death fell from the sky and the world was changed,  he said, pointing to the  wall of fire  that ended the lives of thousands of people. Their souls speak to us, they ask us to look inward, to take stock of who we are and what we might become,  he said.The president delivered his speech at the Hiroshima Peace Memorial Park in Hiroshima after he laid a wreath of memorial at the and met with survivors of the nuclear attack.Obama wrestled with mankind history of using science and technological innovation to destroy each other, asserted that the nuclear bombs that ended World War II proved the horror that  mankind possessed the means to destroy itself. Yet, in the image of a mushroom cloud that rose into these skies we are most starkly reminded of humanity s core contradiction,  he said.He argued that it was time for the United States and other countries with nuclear weapons to disarm their stockpiles. We must have the courage to escape the logic of fear and pursue a world without them,  he said. Via: Breitbart News ",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
INCONVENIENT TRUTH Of Obama’s Drug Abuse Brought Up At Vietnam Press Event…Did He Or Didn’t He?,"Ever the politician and excellent liar, Obama was asked about smoking pot during a press event in Vietnam. He must have smoked lots of pot because he forgot about the FACT that he said he indeed did smoke pot. He also must have forgotten that he wrote about it in his book. Remember Choom Gang? We re not condemning him for the pot smoking as much as we re calling him out for blatantly lying in his book or to the questioner in Vietnam. So which is it? Here s our president totally trying to pull a fast one in an obvious lie at a press event in a foreign country. Nice job Obama making America look foolish on a national stage is REALLY what you re best at.Obama and his Choom Gang must have been smoking strong stuff. Now he can t even remember if he smoked it at all. From his recent trip to Vietnam:When a Vietnamese attendee at a town hall asked Pres. Obama about his weed-smoking past, the U.S. president replied that he  didn t know  if reports of his marijuana use were true.The exchange:Q:  Thank you. I m a filmmaker, so I m very interested in personal stories. And you said before, when you are young you re like fooling around. And I read on Internet   I m not sure if it s true or not   that you also like smoking weed and things like that. OBAMA:  I don t know if that s true. If he really doesn t remember, he ought to refresh his memory by reading his own book:In his 1995 memoir  Dreams of My Father,  Obama writes about smoking pot almost like Dr. Seuss wrote about eating green eggs and ham. As a high school kid, Obama wrote, he would smoke  in a white classmate s sparkling new van,  he would smoke  in the dorm room of some brother  and he would smoke  on the beach with a couple of Hawaiian kids. He would smoke it here and there. He would smoke it anywhere.Maybe Obama killed too many brain cells and all of a sudden he can t remember how convenient!Read more: moonbattery",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
HERE ARE THE FIVE State Department Rules That Hillary Violated [Video],"While Hillary doubles down on her false claim that the rules were clarified AFTER she left the State Department, we ve got the 5 top rules she broke. But first we need to listen to the masterful liar herself:Hillary Clinton doubles down on defending her email practices:  Rules were not clarified until after I had left. https://t.co/ggH7XtU5Qo  ABC News Politics (@ABCPolitics) May 26, 2016 That investigation is ongoing, but the report identifies five other laws or regulations that Clinton circumvented or failed to follow. They contradict the Clinton campaign s repeated claims that Clinton s email practices at the State Department complied with all relevant rules regarding federal records and information security.Retaining agency records after leaving  Departing officials and employees [may] not remove Federal records from agency custody   36 C.F.R.   1222.24Clinton s personal email address, which she used exclusively as secretary of state, was housed on a private email server in her Chappaqua, N.Y. home. That meant her emails, which are considered federal records, were never in federal custody while she served as secretary. She didn t just retain records after leaving the State Department; those records were never in the department s possession in the first place.Properly archiving agency records  Agencies that allow employees to send and receive official electronic mail messages using a system not operated by the agency must ensure that Federal records sent or received on such systems are preserved in the appropriate agency recordkeeping system.   36 C.F.R.   1236.22(b)Clinton claims that the fact she was sending emails to federal employees using official email accounts meant that those emails were being archived properly. The IG rejected that explanation and concluded that Clinton had violated rules on the preservation of federal records. Secretary Clinton should have preserved any Federal records she created and received on her personal account by printing and filing those records with the related files in the Office of the Secretary,  the IG wrote.Preserving federal records from loss or destruction  All Department employees are   required by law to preserve documentary materials meeting the definition of a record under the Federal Records Act [and are] responsible for creating, using, maintaining, preserving, and disposing of the Department s information and records.   State Department Foreign Affairs ManualClinton has said that she deleted roughly 30,000 emails stored on her server that she deemed of a personal and non-official nature. Neither the State Department nor the records agency has ever seen those emails. We now know that they included messages that were official in nature.The IG report identified a number of such emails to Gen. David Petraeus.  The Department of Defense provided to OIG in September 2015 copies of 19 emails between Secretary Clinton and General David Petraeus on his official Department of Defense email account.  None of those 19 emails were turned over to the State Department.Other deleted Clinton emails included dispatches about the Libyan civil war and the Sept. 11, 2012, terrorist attacks on U.S. diplomatic facilities in the country.Use of department-approved computing devices  It is the Department s general policy that normal day-to-day operations be conducted on an authorized AIS, which has the proper level of security control to provide nonrepudiation, authentication and encryption, to ensure confidentiality, integrity, and availability of the resident information.   State Department Foreign Affairs ManualAccording to the inspector general, Clinton never received department approval to conduct official agency business on her private email server. She never consulted with the proper authorities before doing so. If she had, her email arrangement would have been rejected. According to the current CIO and Assistant Secretary for Diplomatic Security, Secretary Clinton had an obligation to discuss using her personal email account to conduct official business with their offices, who in turn would have attempted to provide her with approved and secured means that met her business needs,  stated the IG report. However, according to these officials, DS and IRM did not and would not approve her exclusive reliance on a personal email account to conduct Department business, because of the restrictions in the FAM and the security risks in doing so. Handling of sensitive-but-unclassified (SBU) information  Where warranted by the nature of the information, employees who will be transmitting SBU information outside of the Department network on a regular basis to the same official and/or most personal addresses, must contact the [information security officials] for guidance in implementing a secure technical solution for those transmissions.   State Department Foreign Affairs Manual Emails exchanged on [Clinton s] personal account regularly contained information marked as SBU,  but she never obtained the required approval for the handling of such information on a personal computing device. Because a security review never occurred,  Secretary Clinton never demonstrated   that her private server or mobile device met minimum information security requirements. Information security officials from Clinton s time at the agency told the IG  that they were not asked to approve or otherwise review the use of Secretary Clinton s server and that they had no knowledge of approval or review by other Department staff. These officials also stated that they were unaware of the scope or extent of Secretary Clinton s use of a personal email account, though many of them sent emails to the Secretary on this account. Read more: WFB",politics,"May 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
